user_id,num_review,num_reviewed_business,date_first,date_last,date_avg,num_avg_review,var_review_date,avg_review_star,frequent_star,range_star,var_star,avg_star_subtract_busi_star,avg_words_of_review
GnLqtwgjvRP_6IiVJVsTTw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,25
x1V5xqP9ouolmpwEV2R1GA,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,81
mrJWN90GoCALAgD6ce001Q,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,47.0
KDBlaTeEPBFMPbNvD2cMvw,2,2,2009,2009,2009,2.0,0.0,4.5,4,1,0.5,0,78.0
fCSYK0-COagzPzvYMk4i_g,1,1,2010,2010,2010,1.0,0.0,5.0,5,0,0.0,0,32
-k5ySbhzMd9lCaRgQEJXLg,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,227
zUKig5PtRPdDFi-dnKBxKA,2,2,2013,2015,2014,0.666666666667,2.0,5.0,5,0,0.0,0,111.0
OAI8lAwHLQpkc8-E3j_AWQ,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,61
aa_6tZ9ZdV18pG_ya8ZEnw,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,122
JEqkte1ehEUQasnRc32eQA,1,1,2014,2014,2014,1.0,0.0,2.0,2,0,0.0,0,46
rYXys8XyTougWAEQj_Mf-Q,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,43
75kvf57ZiIOaykuZwCuivg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,44
RZG7IwhtWLEO3nSlypAeBA,2,2,2015,2015,2015,2.0,0.0,1.5,1,1,0.5,0,45.0
U9J0uRsDLhW7GLLGtVVHkQ,2,2,2013,2015,2014,0.666666666667,2.0,4.5,4,1,0.5,0,29.0
Ct0SnpqOAtFNDwLdd-kZ9g,3,3,2013,2015,2014,1.0,3.0,2.66666666667,1,4,8.66666666667,0,27.25
KxULevuIXL_VKTTnMwIxPg,2,2,2013,2015,2014,0.666666666667,2.0,3.0,1,4,8.0,0,66.5
HK_hWI_eg2VuRnmHViQGcg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,35
n3HpeWPj3J_9AKlNSW0giw,2,2,2012,2014,2013,0.666666666667,2.0,2.5,1,3,4.5,0,64.0
k7fAEPhFt45krCmYyDWVAQ,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,29
jrqRKhVTs7ZD3CsNVzDi1w,7,7,2010,2013,2012,1.75,10.0,4.0,5,4,14.0,0,72.765625
ARqp0WwDRtURomQNihTXBw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,167
IR67DouGbJpEkHjsRMCvpQ,10,10,2013,2013,2013,10.0,0.0,4.0,3,2,8.0,0,21.232421875
9Ty7j8SQa4mIt8dcwbK1ng,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,67
-pA4P-vYqNGmuABygh-D_g,1,1,2011,2011,2011,1.0,0.0,3.0,3,0,0.0,0,574
XYOYs8DR8jJng5A7_iSgqA,5,5,2014,2015,2014,2.5,4.0,2.6,3,3,5.2,0,192.0625
o-TTk-UgnWcVPPEPL1839A,2,2,2014,2015,2014,1.0,1.0,3.0,1,4,8.0,0,95.0
CQ0YFWn8m1q_d7NP3BWd9g,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,66
h1dTBSLTrePok6AQ4x3V5g,2,2,2014,2015,2014,1.0,1.0,2.5,1,3,4.5,0,564.0
QznFF_c3OUWYTaqMk51AiQ,3,3,2010,2010,2010,3.0,0.0,3.33333333333,1,4,8.66666666667,0,82.0
pNYK40XhM1aYN4JpAkkgiQ,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,199
Y4vDAMdI7NMpeuB_IhcpMw,16,16,2008,2013,2009,2.66666666667,32.0,3.75,5,4,35.0,0,158.214355469
tLpCwN3b1poQzC9At-NdWQ,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,256
3ZibQ2hdK2KWSeQz_K0CZg,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,29
loDHPuOQx_5NbCwqWTUaMQ,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,37
bzy_BJHnaa_TR3Y1IH-lrA,3,3,2015,2015,2015,3.0,0.0,4.66666666667,5,1,0.666666666667,0,49.5
w1SayW_Ue1v7HJiW-GIr1w,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,28.5
bhx385mSozHZrK15juw8TA,2,2,2013,2013,2013,2.0,0.0,5.0,5,0,0.0,0,180.5
yHMP7sKLrNx_c8_2C3xIOg,1,1,2008,2008,2008,1.0,0.0,4.0,4,0,0.0,0,128
-KjbuSZi0peXEXSTMonfag,2,2,2015,2015,2015,2.0,0.0,4.0,4,0,0.0,0,77.0
G4eB9z4lE6nbwkG6SL1UtQ,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,178
CWGtDXMwVfuKeYPjXvytyQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,57
XgQ9ASHlqMOKMxpmlIMJ7w,5,5,2012,2015,2012,1.25,10.0,2.6,3,3,5.2,0,171.6875
1-L2JdYF3Z6qIJ80xbAvNA,3,3,2011,2011,2011,3.0,0.0,4.0,3,2,2.0,0,88.0
wSGKocv497QI16FKkXqWwQ,6,6,2014,2015,2014,3.0,4.0,3.0,2,4,14.0,0,44.0625
d6_y0yrdEucfZ_sSGW_SfQ,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,132
PHwG0c5TrCulcnEgnb4mJA,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,16
wsNTsrp2k-yqEcKTK8SOsw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,162
p-fyQppFtr29TZ6cMCfPCA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,72
ROkZ6pL0VRsNSBDWGxPltw,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,32
AMDaqdJwLWJYztCUGwNi8g,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,145
K6zAMI59vd81kca9xdO18Q,1,1,2010,2010,2010,1.0,0.0,3.0,3,0,0.0,0,22
gJO1vghyHvsnj3aDuVw9hQ,4,4,2012,2012,2012,4.0,0.0,3.5,4,4,9.0,0,100.125
x2duvB0P1IJda8i-zVZW-A,13,13,2013,2015,2014,4.33333333333,6.0,4.07692307692,5,3,12.9230769231,0,50.3618164062
1z7FzPD-iKMGe4d7cXa-tw,2,2,2015,2015,2015,2.0,0.0,2.0,1,2,2.0,0,96.5
GLQqdrTM_r8poEMejSxs7g,2,2,2014,2014,2014,2.0,0.0,5.0,5,0,0.0,0,58.5
x7ytXyBfv55GUJOYVu56Yw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,32
HytwR4IxAAjRMb4XlzpiWw,11,11,2014,2015,2014,5.5,9.0,2.81818181818,1,4,35.6363636364,0,150.291992188
EoaMI85WdkDFqdx_y7dMcg,3,3,2012,2014,2013,1.0,3.0,4.0,3,2,2.0,0,72.0
d3GgKkYjz5v2abmHQ8Qxeg,3,3,2012,2014,2013,1.0,2.0,4.33333333333,4,1,0.666666666667,0,201.25
aH6u46FiyQZPMwFrCTay2A,11,11,2010,2011,2010,5.5,6.0,3.81818181818,4,2,3.63636363636,0,132.305664062
OEYyGN_2rOzaco-2V0QAzw,7,7,2014,2015,2014,3.5,3.0,3.85714285714,5,4,22.8571428571,0,137.078125
BFDyOJft-4HMXYd89sV3PA,3,3,2015,2015,2015,3.0,0.0,2.66666666667,1,4,8.66666666667,0,62.25
UqDV0ImxGSzQlGV5P2UfQw,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,111
UVsuuy0d5t_KbSt7BNvWOw,2,2,2012,2015,2013,0.5,5.0,2.0,2,0,0.0,0,79.5
K4s0tlER08NogR0VCMBvGg,5,5,2010,2011,2010,2.5,3.0,4.0,4,0,0.0,0,200.625
DoTRDSYO_cSnKKV4nohfVg,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,110
_rLuJxnWkTnttc9aDh21UQ,6,6,2010,2010,2010,6.0,0.0,3.16666666667,4,2,4.83333333333,0,38.03125
lR7QD2Ixe7O3sT4-MY9jiw,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,64
WlIv2LXUtXF_vxlH1lN_og,3,3,2014,2015,2014,1.5,1.0,3.66666666667,2,3,4.66666666667,0,39.25
toC6P4WK9cuCdEO0iB3lqg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,43
Yom6hwuqI5ffoF3pJuOgMQ,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,17
NDAr16SpKe3zq9Qe3vW5hQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,32
5oQ4NJE4newpdTMB-b_83Q,6,6,2014,2015,2014,3.0,1.0,3.16666666667,1,4,16.8333333333,0,146.15625
Uuvx0PPY37g8jy1AWtYzlQ,6,6,2014,2014,2014,6.0,0.0,4.16666666667,5,4,12.8333333333,0,50.25
2ML-x5ayaLnW-Icjf5wtVA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,45
NrTlYSIXHxl1xYYi78Ekqg,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,7.0
f3RPotFjg_WrYhE3Sw96oA,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,30
WYjujanSzHHqtK8bz2aw6w,2,2,2014,2015,2014,1.0,1.0,5.0,5,0,0.0,0,83.0
vAQRCkPTbZATOzZyD33nzg,3,3,2013,2014,2013,1.5,2.0,4.66666666667,5,1,0.666666666667,0,112.0
sQwgFhirdCt6h_g1rbjHHA,50,50,2011,2012,2011,25.0,10.0,3.96,5,4,69.92,0,257.233089154
mXGlMSHVDylfKDE-Ar6z8Q,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,38
Pmzude7XwUc1j9qnh2K7gw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,54
3rdNBL-ADL9bn4qHhWNfjA,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,13
zmLQFfPYemwKmf9AKJHE7g,3,3,2013,2014,2013,1.5,2.0,3.66666666667,5,4,10.6666666667,0,54.0
HSpJPNEvGDy3AeMfhExfgQ,53,53,2011,2015,2013,10.6,68.0,4.30188679245,5,4,51.1698113208,0,125.290335462
egPeafYjekNV27QEC12azA,2,2,2013,2015,2014,0.666666666667,2.0,5.0,5,0,0.0,0,121.5
UnxCEjyC03EiB4jB31UzXA,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,70.0
JIRJ3gweZgk_etOwPzSrKg,2,2,2015,2015,2015,2.0,0.0,4.0,4,0,0.0,0,53.5
SMPqUMU_7NwZ3dtTl8MR_A,3,3,2014,2014,2014,3.0,0.0,5.0,5,0,0.0,0,29.5
4amn2fnwsOYHlE12orB1XA,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,67
FxjkJWbU9HOT8JxWa8MukA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,94
vjrC4oomhU6-A3f94puQwA,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,104
YKBjYHdiwhINVR83AxxPng,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,42
N2wTthCwo8HtbMlZ2O0Hkg,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,124
jcYVuC_h2gTvBGdsnzOnNg,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,54
GCcAcIYKUy1Lz5hjBNQBTQ,2,2,2015,2015,2015,2.0,0.0,3.5,3,1,0.5,0,209.5
f7Xo7P4ArySab4ZzpdLIzQ,8,8,2012,2013,2012,4.0,7.0,4.375,5,2,5.875,0,46.9765625
mbmZGeQfpgxiyW5yzcGiaA,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,28
KmXhrwn6fCYs6TVpP3JcVw,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,59
chu1I2Tg1IHOqSinyD2FYw,2,2,2013,2013,2013,2.0,0.0,1.0,1,0,0.0,0,102.5
dci__73meAUNtMiJt5_WNg,3,3,2015,2015,2015,3.0,0.0,3.33333333333,1,4,8.66666666667,0,83.0
XXKMFeQ-vkHrG9Q92KviVg,2,2,2013,2013,2013,2.0,0.0,1.0,1,0,0.0,0,159.5
L_hG-g5KWgp3-1skWGX8oQ,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,21
qJyc0s0J0-vWiCipLn9UpA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,59
HHbe1svajOb3FOXdoAoGeA,58,58,2007,2008,2007,29.0,5.0,4.56896551724,5,3,30.224137931,0,183.447220619
C_Vgmug1dIfBrzQwZ40tVg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,284
uUwI6hlyDocyF1n950uqMA,5,5,2012,2012,2012,5.0,0.0,3.4,3,4,11.2,0,212.25
CWpdAoH4-HwYa1ozfYfBrw,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,63
lRocnfKnx2K7ZaCfdzJxJA,8,8,2014,2015,2014,4.0,3.0,3.875,4,4,10.875,0,58.9765625
W3tDZcOOlhqvVcLHKBji3w,9,9,2012,2014,2012,3.0,5.0,3.88888888889,4,4,12.8888888889,0,83.48046875
p5oQ-a6UNNoqrOFDX7hGdQ,2,2,2013,2014,2013,1.0,1.0,5.0,5,0,0.0,0,102.0
5AwX3A1D-PJkkrWuRpmpCA,3,3,2012,2014,2013,1.0,2.0,5.0,5,0,0.0,0,55.75
55GXsFLH4QYnTQqiijBtxA,71,71,2011,2015,2012,14.2,169.0,4.47887323944,5,3,47.7183098592,0,109.320996084
XmOiFAy168781nzRAYOetg,24,24,2010,2015,2011,4.0,61.0,4.16666666667,5,4,25.3333333333,0,59.3502930403
w2AknGw756-aaudPt_aHsQ,1,1,2012,2012,2012,1.0,0.0,1.0,1,0,0.0,0,102
S0VGcLHHRHZhWCK9wqaCqw,10,10,2015,2015,2015,10.0,0.0,3.3,5,4,36.1,0,54.228515625
XlM519tBbX_Q9AWcaxH8iQ,3,3,2014,2014,2014,3.0,0.0,3.0,4,3,6.0,0,259.75
py7cqr29b3ffVsyZmFc8Mw,1,1,2011,2011,2011,1.0,0.0,1.0,1,0,0.0,0,191
37FwcqThCLR-bMzT248GNQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,42
HYKk8Y4Z_kmGsAiNX4rxUA,2,2,2014,2014,2014,2.0,0.0,2.5,1,3,4.5,0,9.0
BIJLx0gc_8kLUhB1xmf1uw,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,97
kfwO0P8opP-VAwVMVzCmIQ,2,2,2010,2010,2010,2.0,0.0,4.5,4,1,0.5,0,16.0
H9-pM1PdgvqUIgVAaUbf_w,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,62
1Dae5rtjKH1NlUjF53kWFw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,99
zG7uoEAlhIIORHd1Brw8mg,1,1,2014,2014,2014,1.0,0.0,2.0,2,0,0.0,0,25
AOeNQhXwtWX7YMkJsy8r3A,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,41
VXVwGlI0VOP9B7BRr1LXCA,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,93
f6GwOTE4N5D8CWJ3bSte7g,1,1,2012,2012,2012,1.0,0.0,4.0,4,0,0.0,0,59
VxOOHpp7GgGrvGdByBeqtA,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,20
wceXQI5x0OkpVTzPEv8XNA,39,39,2010,2015,2013,6.5,80.0,3.35897435897,3,4,46.9743589744,0,176.645795017
BToDh_dHEBzlwuDgQU-GZw,2,2,2015,2015,2015,2.0,0.0,3.0,1,4,8.0,0,76.5
sCFHQ5L0mvKLNDqUVFlTsw,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,178
FVmArbIwbeIm_SM69Kg9iQ,2,2,2015,2015,2015,2.0,0.0,4.5,4,1,0.5,0,61.0
UGDNklh3pwBsJON4uQcyGw,40,40,2015,2015,2015,40.0,0.0,3.875,4,4,36.375,0,149.985757255
BH2LFzO2d4Iwb-Sydda7mQ,7,7,2014,2015,2014,3.5,3.0,3.71428571429,5,4,21.4285714286,0,87.109375
UtXV8udLmDWvHSkfa2cEKA,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,129
Ms7iXvWCSZ3HFnATUwVllA,5,5,2013,2013,2013,5.0,0.0,4.4,5,2,3.2,0,100.0625
YO78k2P7om7Zk9nkMjEoZw,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,56
oaSY40T-cYpfTnbLQW9aaw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,46
eWG0oND6nomu0NQ-V-Mvlg,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,63
VDDuzKHl5M6h4ZjnxYKIpQ,3,3,2011,2011,2011,3.0,0.0,4.33333333333,4,1,0.666666666667,0,215.5
sHiJXP7sszp8ovs8mPZ7XA,2,2,2014,2014,2014,2.0,0.0,4.0,4,0,0.0,0,25.0
VwYo603YvOxDvKrzkk8qFA,1,1,2009,2009,2009,1.0,0.0,4.0,4,0,0.0,0,38
4WO9EY4JiBrJ-fPHEzDv3A,5,5,2014,2015,2014,2.5,1.0,4.4,4,1,1.2,0,91.0625
nS6_fqidrUaYR_ds0RuAUA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,89
EOGbTatslYQ1hS9BeOmAyg,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,104
F5DOd05SxK8UG8ZdeFslQA,1,1,2013,2013,2013,1.0,0.0,3.0,3,0,0.0,0,166
sj3t-K8ZeFM9tHjUJjuM0g,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,55
5_DR9MOs-GDRNWH86u-pzQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,84
pVsJSYX1ThoynSkCRt78UA,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,15
icd5hsgC7WSgDHhxsSlOHQ,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,23
Oa5UTEsMF0GhZvyzD619yg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,10
tNZv9_2-W2ICdeoOuD_AFA,3,3,2014,2015,2014,1.5,2.0,3.0,4,3,6.0,0,34.0
sIuvoo8uSswW0ue9gkNgXw,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,63
KCRTleh7E6O6-UgSVCnGGg,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,112
Hr68bL4YQiIWOlCZ_rdZSw,2,2,2012,2015,2013,0.5,5.0,1.0,1,0,0.0,0,152.0
N3I1EpgXUEKVdAUiqzdEFw,2,2,2013,2014,2013,1.0,1.0,5.0,5,0,0.0,0,93.5
61EtUxqUYVbaB3s6qyLYsg,6,6,2014,2015,2014,3.0,4.0,3.5,5,4,15.5,0,96.5625
BBP2y9mit1LcZwPHqrwQjg,2,2,2012,2013,2012,1.0,1.0,4.0,4,0,0.0,0,429.0
HLuQKJJJf9uYurJN2cREvg,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,59
jH8LA9-TyBf_Qenx5wrb7A,2,2,2013,2015,2014,0.666666666667,2.0,3.5,3,1,0.5,0,67.0
I7RkvMLf541QJEqoQMRw_Q,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,8
sSBsY5tXzgT0aUwntoqpvA,1,1,2009,2009,2009,1.0,0.0,2.0,2,0,0.0,0,500
A2RmcgnthMJfh1m1Tf8boQ,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,85
kqukErpXbqUYXkF2SWjC6A,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,145
Vh7HNMDLVVmnnBsIe7i7Qw,11,11,2006,2011,2007,1.83333333333,55.0,4.90909090909,5,1,0.909090909091,0,155.686523438
WPMNtg62-tyop54iqtzyEQ,3,3,2013,2014,2013,1.5,2.0,2.33333333333,1,4,10.6666666667,0,47.5
9Hop--leGoubJZs_W7plKg,2,2,2015,2015,2015,2.0,0.0,3.5,2,3,4.5,0,158.5
1OiPOQC42S2lMSex0YzC0g,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,86
-25XKvZf3P6pBwqLYRkuQQ,3,3,2015,2015,2015,3.0,0.0,4.33333333333,4,1,0.666666666667,0,75.0
p2beHNTaaqFq9EfpqJKqjA,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,204.0
POPVwe5sCm-SQZVkBo8S2w,4,4,2012,2015,2012,1.0,9.0,3.75,4,3,4.75,0,90.75
YiND4sZqBcalHw3_WykdLA,1,1,2010,2010,2010,1.0,0.0,4.0,4,0,0.0,0,173
gXnsmD0s4anM28R2x6pQCg,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,32
c4NroT-MY7z92jWHfmQYqw,7,7,2012,2015,2013,1.75,18.0,3.71428571429,5,4,15.4285714286,0,42.578125
bb9CTDIvSQEHId6FO1fq8Q,3,3,2011,2015,2013,0.6,9.0,3.33333333333,1,4,8.66666666667,0,83.75
hyYUEnpqmDJu32qB_h6wRg,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,125
hs5yadUR_4X-KLc67ySJtA,8,8,2014,2014,2014,8.0,0.0,4.25,5,3,9.5,0,297.4453125
tD7hM4yPjk6hIhsUs6G2Jg,4,4,2012,2012,2012,4.0,0.0,4.25,4,1,0.75,0,120.25
lBlrLNv7N4FNv-IEjyupFw,2,2,2014,2015,2014,1.0,1.0,5.0,5,0,0.0,0,50.0
XzPH0CpYRlB1xM1dtshJHQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,24
tDE-DRNhJcTWOBVxzhheWg,6,6,2014,2015,2014,3.0,2.0,4.66666666667,5,1,1.33333333333,0,37.46875
215hNxgPIN-ckFG5gdOZxg,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,110
SEb_g3XGpFyR3T7yixstpQ,4,4,2015,2015,2015,4.0,0.0,4.0,5,4,12.0,0,350.0
6tafw2XAMbmDS9A4VYuKpQ,6,6,2012,2014,2013,2.0,6.0,1.5,1,3,7.5,0,104.375
22vx9uKV666UVwX5FCIgMQ,1,1,2012,2012,2012,1.0,0.0,1.0,1,0,0.0,0,225
57ypfZ41lsUcAAkeN-7dIA,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,27
iH8omUByj4_1xykQrdA_6w,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,35
81xIe9J24VroD1lVErhY9A,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,280
ZytTP_2ofL7vZcWAa3ARPg,3,3,2010,2013,2011,0.75,6.0,1.66666666667,1,2,2.66666666667,0,346.25
8eCkQjb0jRXFIZmAsGTZHw,2,2,2015,2015,2015,2.0,0.0,1.5,1,1,0.5,0,74.0
V5djnPURjEZzlIIDc6NJJg,2,2,2014,2014,2014,2.0,0.0,4.0,4,0,0.0,0,97.5
4kmyKavoLFRDv1eyLkb4gg,2,2,2009,2009,2009,2.0,0.0,3.5,2,3,4.5,0,148.5
zgcXN1a_-LICEDhIV86UTQ,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,24
Yc2nPLWFgrmG8G27WEGgVA,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,20
IbRbBchj3eOvejN3aFAnAQ,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,1
x3JyxE_lmt1BUa3I_94W8w,5,5,2009,2010,2009,2.5,2.0,4.0,4,2,2.0,0,121.875
Oggxnlj3T5f2GS_rnrT0lQ,3,3,2013,2015,2014,1.0,2.0,5.0,5,0,0.0,0,39.75
l1ndqjeG4CtvLTFeUm951Q,1,1,2008,2008,2008,1.0,0.0,5.0,5,0,0.0,0,220
r8DA1IoEQvj1zobyi86jfg,1,1,2009,2009,2009,1.0,0.0,1.0,1,0,0.0,0,112
uf9B7AmxAzEvPxzOoQNY9g,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,99
9qA10c7Wj3Aie-mw_fKMig,2,2,2015,2015,2015,2.0,0.0,3.0,1,4,8.0,0,148.0
PmkkULGOMbbsv6WSaASg3Q,2,2,2012,2013,2012,1.0,1.0,3.0,2,2,2.0,0,91.5
_EnpV4Tl4KhbMzw7VfiQcw,3,3,2013,2014,2013,1.5,1.0,3.66666666667,2,3,4.66666666667,0,46.0
lX-J5wW0xuvoY0pu34jiPg,1,1,2014,2014,2014,1.0,0.0,2.0,2,0,0.0,0,31
qhl1UiSBJ3Cp_a7SzYcnkQ,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,136
DGchdoWpAzezQWTwhMxaFg,2,2,2015,2015,2015,2.0,0.0,1.5,1,1,0.5,0,53.5
nT6uxygNImYgIzwRIYoFEQ,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,25
JuUZphVvoY-BxlZzPBzEOA,1,1,2013,2013,2013,1.0,0.0,3.0,3,0,0.0,0,409
IOcMbp_Mrig5SfokHQVaNw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,66
gD2IlYNxzvFOuRMGqH96lQ,4,4,2014,2015,2014,2.0,1.0,4.25,4,1,0.75,0,132.125
3dHAvjaAJyOj-Eo1Vcid5A,3,3,2014,2015,2014,1.5,2.0,4.33333333333,5,2,2.66666666667,0,60.25
jc6LD2wn5YrW3BUcxuX50w,1,1,2011,2011,2011,1.0,0.0,1.0,1,0,0.0,0,184
QfxDVReLRrWG4A9cuiiARQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,44
BF8f-s8TTe6wbmgCN9m-mQ,6,6,2014,2015,2014,3.0,3.0,3.66666666667,3,3,7.33333333333,0,91.0625
QnI_70JmAjc2geGmRxxzww,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,57
NdwgZm__NU060OFOrAHrhg,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,37
iC_P_RvZqXHDEr1moLyM1w,59,59,2009,2015,2012,8.42857142857,155.0,3.18644067797,2,4,104.949152542,0,110.103537899
RlfuAG5r6QRAGdt5qucmmQ,2,2,2015,2015,2015,2.0,0.0,3.5,3,1,0.5,0,43.5
nQhdVBRxY7Y7AIBpxv_sQw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,58
fooPoRZu_CYIzMc7sj0jCg,4,4,2014,2015,2014,2.0,2.0,4.75,5,1,0.75,0,33.375
6neT_DtU8g0kEq62eozdZQ,6,6,2014,2014,2014,6.0,0.0,4.33333333333,5,2,3.33333333333,0,189.59375
k7lQY-6N6YztlZ6li8WVDQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,66
yskS5-g8ZZZH_k6ZgrIScQ,10,10,2009,2013,2011,2.0,40.0,3.9,4,3,6.9,0,101.474609375
RuMSEZMFFVLcTHIrBcdpTw,9,9,2014,2015,2014,4.5,8.0,4.55555555556,5,2,4.22222222222,0,188.19140625
