label,user_id,since,elite,friends,fans,rating,compli_type,compli_num,vote_type,vote_num,num_review,num_reviewed_business,date_first,date_last,date_avg,num_avg_review,var_review_date,avg_review_star,frequent_star,range_star,var_star,avg_star_subtract_busi_star,avg_words_of_review,cc_size,cc_avg_star,cc_var_star,cc_avg_date,cc_avg_elite
1,WAjyo11EqdNa_5kDvlBmLA,2006,0,15,1,4.44,1,7,3,102,1,1,2010,2010,2010,1.0,0.0,4.0,4,0,0.0,0,136,1,4.5,0,2012,0
1,LyXWi09wxZdlZkqkOxX5Hg,2013,0,0,0,3.91,0,0,3,4,10,10,2013,2015,2014,3.33333333333,10.0,3.8,5,4,27.6,0,94.4140625,1,4.5,0,2012,0
0,Cv-BjwM4g252fqHVH3qWEQ,2013,0,71,0,4.79,4,4,3,24,14,14,2013,2015,2013,4.66666666667,16.0,4.71428571429,5,4,14.8571428571,0,38.6983642578,1,4.5,0,2012,0
1,79ksugOeNmDrnH2ivLGG5A,2013,0,0,0,3.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,332,1,4.5,0,2012,0
0,_89-yF36tTI0YutaaKsDdg,2011,0,0,0,1.67,0,0,3,6,2,2,2014,2015,2014,1.0,1.0,2.0,2,0,0.0,0,138.5,1,4.5,0,2012,0
1,V-4nIrdwtU96YcQ02A-wHg,2010,0,1,1,5.0,0,0,3,3,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,73,1,4.5,0,2012,0
1,uzqmhxw0zrZH4XjIJrKCaQ,2011,0,9,0,2.71,0,0,3,13,4,4,2012,2014,2013,1.33333333333,4.0,3.0,1,4,16.0,0,57.5,1,4.5,0,2012,0
1,vjrC4oomhU6-A3f94puQwA,2015,0,0,0,2.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,104,1,4.5,0,2012,0
1,gI__WaahbxuUF7vAHqmaYQ,2014,0,0,0,5.0,0,0,3,0,2,2,2014,2015,2014,1.0,1.0,5.0,5,0,0.0,0,78.5,1,4.5,0,2012,0
1,uk-uTvQ_033UvaX2j5HUKA,2011,0,15,8,3.32,3,5,3,228,3,3,2014,2014,2014,3.0,0.0,3.66666666667,5,4,10.6666666667,0,94.75,1,4.5,0,2012,0
1,eilLoDANUmXLsR7z0uPKsQ,2013,0,0,0,5.0,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,199,1,4.5,0,2012,0
1,mKOPiMnBl0p8LhMjP6Ehqw,2010,0,0,1,3.29,0,0,3,2,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,59.5,1,4.5,0,2012,0
1,urpZ0RJYadTauMTMENOn1w,2009,0,0,1,3.19,3,3,3,54,1,1,2009,2009,2009,1.0,0.0,3.0,3,0,0.0,0,156,1,4.5,0,2012,0
0,8piDW4mG0jWNKY2HguoYKw,2014,0,0,0,5.0,0,0,3,0,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,21,1,4.5,0,2012,0
1,nzhjkrI-OYNJzlBnnYlrRA,2015,0,0,0,2.77,0,0,3,5,12,12,2015,2015,2015,12.0,0.0,2.91666666667,5,4,30.9166666667,0,34.5048828125,1,4.5,0,2012,0
1,nDZWP-8Fz8YUxg8OYcZfgw,2011,0,0,0,3.54,1,1,3,63,2,2,2011,2011,2011,2.0,0.0,4.0,3,2,2.0,0,85.0,1,4.5,0,2012,0
1,N2wTthCwo8HtbMlZ2O0Hkg,2014,0,0,1,4.0,0,0,3,14,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,124,1,4.5,0,2012,0
1,CsORgjfkar9ozMlOI1nRkQ,2010,0,21,7,3.77,9,29,3,1490,148,148,2010,2011,2010,74.0,63.0,3.88513513514,4,4,183.047297297,0,86.7277405901,1,4.5,0,2012,0
1,9MtSIfyfwEYoyF8ma0rG_g,2014,0,0,0,5.0,0,0,3,8,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,165,1,4.5,0,2012,0
1,7gUuyUBaD3YtrHtFLTRdoQ,2014,0,0,0,5.0,0,0,3,1,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,95,1,4.5,0,2012,0
1,raWH3s8aNrdAlDtbJ49llw,2009,0,0,0,3.36,0,0,3,20,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,135,1,4.5,0,2012,0
1,WAPhaOgQXxit5-mFYS548Q,2013,0,0,0,3.8,1,2,3,9,4,4,2014,2014,2014,4.0,0.0,3.5,2,3,5.0,0,23.625,1,4.5,0,2012,0
1,xZMxQPd6cqd3S1p3Rw4IYQ,2009,0,1,1,4.69,2,4,3,49,12,12,2012,2014,2012,4.0,14.0,4.75,5,3,8.25,0,54.2392578125,1,4.5,0,2012,0
1,gdrNxX8PdWHNBLRWTgBcfw,2013,0,0,0,1.0,0,0,3,0,2,2,2015,2015,2015,2.0,0.0,1.0,1,0,0.0,0,84.5,1,4.5,0,2012,0
1,b6uMmnJCRczauTf3HEiwVQ,2013,0,0,0,3.0,0,0,3,6,3,3,2015,2015,2015,3.0,0.0,3.33333333333,4,2,2.66666666667,0,144.75,1,4.5,0,2012,0
1,YJ3BfW8H0t8M15Ytt2yZjg,2010,0,9,1,4.6,1,1,3,26,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,88,1,4.5,0,2012,0
1,XQN6RoU2-fQ0fZI3LTLaIw,2010,0,3,1,2.98,3,5,3,84,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,190,1,4.5,0,2012,0
1,Ab2zwxAlZ_5-dFs-JrQgZw,2014,0,0,0,3.67,1,1,3,3,2,2,2015,2015,2015,2.0,0.0,3.0,1,4,8.0,0,291.0,1,4.5,0,2012,0
1,HmOcwAvnclLvPnfLasNpAg,2014,0,0,0,1.0,0,0,3,3,2,2,2014,2015,2014,1.0,1.0,1.0,1,0,0.0,0,128.5,1,4.5,0,2012,0
1,FjO1rS4bjqXxU-ZaBgyrmg,2015,0,0,0,5.0,0,0,3,0,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,79.0,1,4.5,0,2012,0
1,rSMWR50B1VTx6XysjQHP2A,2011,0,0,0,4.15,0,0,3,45,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,35,1,4.5,0,2012,0
1,H9wx7iUdppHQ32q7Kh7fiQ,2009,0,0,1,3.78,0,0,3,40,1,1,2012,2012,2012,1.0,0.0,4.0,4,0,0.0,0,117,1,4.5,0,2012,0
1,KCQt-4yJ-XVfnFYvY0vfDQ,2014,0,0,0,2.8,0,0,3,6,9,9,2014,2015,2014,4.5,5.0,3.0,2,4,14.0,0,73.77734375,1,4.5,0,2012,0
1,xP030nUfQnM2pT4J3K9LvQ,2010,0,4,1,4.03,3,6,3,76,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,23,1,4.5,0,2012,0
1,gkn1uoRH7XJRo2K_yXrpWQ,2013,0,0,0,2.7,0,0,3,8,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,29,1,4.5,0,2012,0
1,jcYVuC_h2gTvBGdsnzOnNg,2011,0,37,2,4.55,7,31,3,82,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,54,1,4.5,0,2012,0
1,_yAYfwnlbou2OIqSxi7O2Q,2012,0,0,0,5.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,77,1,4.5,0,2012,0
1,fex8Zs4fN24UYupiJYulOw,2010,0,0,0,3.33,0,0,3,1,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,20,1,4.5,0,2012,0
1,9XhAOyomn8DzU9Bvt4MriQ,2010,0,1,0,2.5,1,1,3,24,2,2,2010,2010,2010,2.0,0.0,3.0,1,4,8.0,0,225.0,1,4.5,0,2012,0
1,FzT-Es1Zy4bGt67eHi0TFA,2012,0,0,0,3.0,0,0,3,1,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,39,1,4.5,0,2012,0
1,YKWDBKLMiMpHotiL-VOvSA,2009,0,2,0,3.78,0,0,3,30,3,3,2010,2010,2010,3.0,0.0,4.33333333333,4,1,0.666666666667,0,177.0,1,4.5,0,2012,0
1,r7Vz1olmtDelB3oW4YrRcA,2014,0,0,3,4.16,0,0,3,53,4,4,2014,2015,2014,2.0,2.0,4.0,5,4,12.0,0,47.375,1,4.5,0,2012,0
1,aQWaob3ROtUwLgnPdu-SdQ,2008,3,19,2,3.1,6,14,3,448,11,11,2012,2015,2014,2.75,14.0,3.90909090909,4,3,12.9090909091,0,197.844726562,1,4.5,0,2012,0
1,UMmtL8H0Pf6UxHeww2FISA,2010,0,2,0,3.33,1,1,3,76,12,12,2010,2013,2011,3.0,14.0,3.16666666667,4,4,25.6666666667,0,417.135253906,1,4.5,0,2012,0
1,wb_dghxU58ZZ3MvB8pI3WQ,2011,0,0,0,3.67,0,0,3,11,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,309,1,4.5,0,2012,0
1,iL5v6Oh4KspLLATZxwDWyw,2014,0,0,0,3.88,0,0,3,15,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,40,1,4.5,0,2012,0
1,PQQwgKL3SMz1nmwdVqGJwQ,2015,0,13,1,4.2,0,0,3,16,13,13,2015,2015,2015,13.0,0.0,4.15384615385,5,4,21.6923076923,0,49.9287109375,1,4.5,0,2012,0
1,0pEdt6xJ_H39RUALGp41eg,2015,0,0,0,3.67,0,0,3,3,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,225,1,4.5,0,2012,0
1,-fMa-S2IFjuVtEbm4LlV6Q,2013,0,0,0,1.11,1,2,3,19,4,4,2013,2015,2013,1.33333333333,4.0,1.0,1,0,0.0,0,71.0,1,4.5,0,2012,0
0,WZPkBXoxOhweVJO8BmAjtA,2012,0,0,0,5.0,0,0,3,0,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,38,1,4.5,0,2012,0
1,lco9zEXGYpWHg7ygsDQvyA,2013,0,0,0,5.0,0,0,3,2,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,152,1,4.5,0,2012,0
1,ZJMia5NJljjKw8IAKHWjyw,2015,0,0,0,5.0,0,0,3,4,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,64,1,4.5,0,2012,0
1,tvlWK1VdQId4oVYJtyBffQ,2013,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,36,1,4.5,0,2012,0
1,2QWzaHF5Vst0rUtBHk35Dw,2011,0,6,0,3.67,0,0,3,3,3,3,2013,2013,2013,3.0,0.0,3.66666666667,3,2,2.66666666667,0,7.25,1,4.5,0,2012,0
1,rCGpXNYa9tBlU-dq-T7iyw,2010,0,0,0,4.91,0,0,3,51,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,40,1,4.5,0,2012,0
1,DKChz2adk-_bjT3XoJtCbA,2009,0,1,2,4.15,2,3,3,120,16,16,2009,2015,2011,2.28571428571,107.0,4.1875,5,3,14.4375,0,140.768737793,1,4.5,0,2012,0
0,5lQpWTjVRPpNXQRbQ5aaKw,2012,0,0,0,4.16,0,0,3,30,9,9,2012,2014,2013,3.0,2.0,4.66666666667,5,2,4.0,0,292.46484375,1,4.5,0,2012,0
1,ok_HDgK_pBsebIWosJCUnA,2014,0,0,0,1.2,0,0,3,0,4,4,2014,2015,2014,2.0,1.0,1.25,1,1,0.75,0,52.375,1,4.5,0,2012,0
1,FVV2tLPXPSm0NglgrF8Mfw,2014,0,0,0,1.0,0,0,3,0,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,116,1,4.5,0,2012,0
1,6gnyNvDkHivfUv20My3UlA,2012,0,1,0,3.54,0,0,3,5,4,4,2014,2015,2014,2.0,3.0,3.75,5,4,10.75,0,62.5,1,4.5,0,2012,0
1,pcqhyHSNPSPqDrK8aM9yUg,2014,0,0,0,4.33,0,0,3,0,3,3,2014,2014,2014,3.0,0.0,4.33333333333,4,1,0.666666666667,0,89.25,1,4.5,0,2012,0
1,GO7PLWT92APm1EdPegqXEg,2011,0,0,0,5.0,0,0,3,13,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,160,1,4.5,0,2012,0
1,0Oq8rGvNtQX7dZQ8zoZlQw,2008,0,1,0,4.67,0,0,3,0,1,1,2009,2009,2009,1.0,0.0,5.0,5,0,0.0,0,118,1,4.5,0,2012,0
1,umfwabrBJrk1ue8Exf-5Lw,2014,0,0,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,54,1,4.5,0,2012,0
1,OMtYIEdpHSIjuu1iH5xeLg,2014,0,1,0,3.8,1,1,3,25,2,2,2014,2014,2014,2.0,0.0,3.5,2,3,4.5,0,29.5,1,4.5,0,2012,0
1,2vI0bAYpmXLF4yt-AJZIyg,2014,0,0,0,2.33,1,1,3,2,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,33,1,4.5,0,2012,0
1,decyYxaOIBFNTI07ylmtgQ,2014,0,0,0,3.0,0,0,3,0,3,3,2014,2015,2014,1.5,2.0,3.0,2,2,2.0,0,109.75,1,4.5,0,2012,0
0,9sh_b56XYBm3bMcui0ZG-A,2015,0,0,0,3.67,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,257,1,4.5,0,2012,0
1,1pG3PaUMCk0OHhccOKiKqA,2015,0,0,0,4.33,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,26,1,4.5,0,2012,0
1,XHQbXj0WqAc8LHeR9suq8w,2010,0,11,3,5.0,1,1,3,28,2,2,2012,2013,2012,1.0,1.0,5.0,5,0,0.0,0,58.0,1,4.5,0,2012,0
1,EG1CvRUKbP3Gh82sztMKyQ,2011,0,0,0,4.0,0,0,3,11,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,69,1,4.5,0,2012,0
1,Eou47N87pRveDOGlVhG1GQ,2013,0,0,0,3.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,16,1,4.5,0,2012,0
1,QRemXRcWGJ9f82D20TWrPA,2014,0,2,0,2.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,86,1,4.5,0,2012,0
0,P55zNqY6gzVmsMG_IDnUEw,2014,0,0,0,5.0,0,0,3,0,3,3,2014,2014,2014,3.0,0.0,5.0,5,0,0.0,0,22.75,1,4.5,0,2012,0
1,e0fX5PJ3VIMvnWUrHVI-og,2013,0,0,0,5.0,0,0,3,0,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,136,1,4.5,0,2012,0
1,trBHFJ30njWHmDFb4f-W6Q,2013,0,0,0,5.0,0,0,3,6,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,21,1,4.5,0,2012,0
1,chuwL9f-HfS6FeY8UhwF2g,2013,0,5,1,4.7,1,1,3,15,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,108,1,4.5,0,2012,0
1,GaiuLWrDmW4ixXxAXTV-rQ,2013,0,0,1,3.33,0,0,3,17,1,1,2013,2013,2013,1.0,0.0,2.0,2,0,0.0,0,233,1,4.5,0,2012,0
1,qZE3xLu_ftfUl-Vq2D2ezQ,2010,0,6,0,4.0,1,1,3,2,2,2,2010,2014,2012,0.4,8.0,4.0,4,0,0.0,0,79.0,1,4.5,0,2012,0
1,PjWJ-qgOU56yphmIbcMijA,2011,0,4,0,3.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,193,1,4.5,0,2012,0
1,RS_hgUJjhltlpZlf9i5Z3A,2009,0,0,1,2.33,0,0,3,12,6,6,2009,2015,2012,0.857142857143,36.0,3.0,3,4,10.0,0,101.21875,1,4.5,0,2012,0
1,MB4m92Bm1-FyTgLktOdA0w,2010,0,4,0,3.89,0,0,3,63,1,1,2010,2010,2010,1.0,0.0,4.0,4,0,0.0,0,218,1,4.5,0,2012,0
1,aOD1YsRFfjam5IgICcrQlQ,2014,0,0,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,26,1,4.5,0,2012,0
1,aDduofYkWPm3_B8rEZPlUQ,2011,0,0,0,3.67,0,0,3,2,3,3,2014,2015,2014,1.5,2.0,3.66666666667,5,4,10.6666666667,0,131.25,1,4.5,0,2012,0
1,3wNZ4fje2gtKPpEEX7FfsA,2012,0,0,0,4.2,0,0,3,5,1,1,2013,2013,2013,1.0,0.0,2.0,2,0,0.0,0,112,1,4.5,0,2012,0
1,PtlkPnXDTWYEnP9aKp2KOw,2010,0,0,0,5.0,0,0,3,1,2,2,2010,2011,2010,1.0,1.0,5.0,5,0,0.0,0,69.5,1,4.5,0,2012,0
1,hGnfhhlY3a3IJQNB54cBoA,2009,0,5,1,4.58,1,1,3,70,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,13.0,1,4.5,0,2012,0
1,YzXgUPKmHjCTqgUIIiXz3Q,2012,0,0,0,4.31,1,1,3,7,3,3,2015,2015,2015,3.0,0.0,5.0,5,0,0.0,0,47.0,1,4.5,0,2012,0
1,_wRL2dX193Z1wwqScsw0uw,2012,0,1,0,4.0,0,0,3,2,2,2,2013,2014,2013,1.0,1.0,4.0,4,0,0.0,0,49.5,1,4.5,0,2012,0
1,I4Bx4y0maL-pB_6Fm-Q5Rg,2009,0,0,0,4.5,1,1,3,1,2,2,2009,2013,2011,0.4,8.0,4.5,4,1,0.5,0,280.5,1,4.5,0,2012,0
1,WBIyClv_omK0bABD-fzwuQ,2011,0,0,0,5.0,0,0,3,4,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,36,1,4.5,0,2012,0
1,r2xq9av-ijwTmfWA2ziAUw,2012,0,0,0,1.0,0,0,3,1,1,1,2012,2012,2012,1.0,0.0,1.0,1,0,0.0,0,35,1,4.5,0,2012,0
1,pmckgPNl5DLmjq52fkC27Q,2012,0,0,0,4.33,0,0,3,18,4,4,2014,2015,2014,2.0,1.0,4.0,5,4,12.0,0,56.125,1,4.5,0,2012,0
1,v1yjsN70ER2RIHpjf5xv0A,2013,0,11,0,3.0,0,0,3,8,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,124,1,4.5,0,2012,0
1,bvWn3C81IUurkTTs5nvN0Q,2013,0,0,0,3.4,0,0,3,0,5,5,2014,2015,2014,2.5,4.0,3.4,5,4,13.2,0,63.75,1,4.5,0,2012,0
1,uGGkJ6Yrxl9T9tEdmVAtNg,2012,0,1,0,3.67,0,0,3,0,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,27,1,4.5,0,2012,0
1,ott-hL5jLNUOQ--uS2IBLQ,2015,0,0,0,3.0,0,0,3,2,2,2,2015,2015,2015,2.0,0.0,3.0,1,4,8.0,0,97.5,1,4.5,0,2012,0
1,uwl_sh5K6RhCPGyxjvQZLg,2011,0,2,0,1.33,0,0,3,7,1,1,2011,2011,2011,1.0,0.0,1.0,1,0,0.0,0,291,1,4.5,0,2012,0
1,55T_Exfql7MSYO_0D2gfjw,2014,0,0,0,5.0,0,0,3,1,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,46,1,4.5,0,2012,0
1,qw7Pl9eQvSLHmluaMpABUg,2010,0,13,0,3.75,1,1,3,12,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,121,1,4.5,0,2012,0
1,7F007jTZBqcLQ-ezIPgiBw,2008,0,0,3,3.41,2,2,3,114,1,1,2012,2012,2012,1.0,0.0,1.0,1,0,0.0,0,100,1,4.5,0,2012,0
0,Frzwzr-PD9zdIw4jbpYt3A,2011,0,7,1,3.67,5,9,3,88,3,3,2014,2015,2014,1.5,2.0,3.66666666667,3,2,2.66666666667,0,78.25,1,4.5,0,2012,0
1,9LXB5iqUvPG-kUgc1VPqVg,2010,0,3,1,3.83,1,1,3,21,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,235,1,4.5,0,2012,0
1,S958XSezFoy2_7QxJX2DlQ,2007,0,0,1,3.27,2,2,3,83,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,107,1,4.5,0,2012,0
1,9TPZ-q-YAj5vNO7Wz5Z-2Q,2012,0,0,0,5.0,0,0,3,2,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,83,1,4.5,0,2012,0
1,q5SLRRYLZeSeW63-HPQ3Gw,2010,0,29,0,3.65,0,0,3,8,10,10,2010,2014,2011,2.0,40.0,4.2,4,3,7.6,0,99.263671875,1,4.5,0,2012,0
1,aRns3NE1nGLDfYsxr_btKg,2012,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,22,1,4.5,0,2012,0
1,JK4ZIYGYcY3WIRBHGW1fDA,2014,0,0,0,2.0,0,0,3,15,3,3,2014,2015,2014,1.5,2.0,1.0,1,0,0.0,0,96.75,1,4.5,0,2012,0
1,gBzXEEEGNkYdBqs4myTbuA,2013,2,13,4,3.48,8,20,3,213,3,3,2014,2014,2014,3.0,0.0,2.66666666667,3,1,0.666666666667,0,80.25,1,4.5,0,2012,0
1,Oz-c7zVfCrVPuYc1PVjf2g,2010,0,4,1,3.67,1,1,3,8,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,41,1,4.5,0,2012,0
1,yQI94w23hsVtN6I8ICuvCA,2011,0,1,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,194,1,4.5,0,2012,0
1,R2YnevrKhaaxREoAO-SvBg,2013,0,0,0,4.0,0,0,3,7,1,1,2014,2014,2014,1.0,0.0,2.0,2,0,0.0,0,223,1,4.5,0,2012,0
1,Pwp6KuhxP2lpKVyUM475mQ,2014,0,0,0,3.05,0,0,3,16,10,10,2015,2015,2015,10.0,0.0,3.0,2,4,22.0,0,33.38671875,1,4.5,0,2012,0
1,btbw5I9IeqZ62PwUn5qdcQ,2011,0,4,1,3.57,0,0,3,11,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,112,1,4.5,0,2012,0
1,OyyQdCMDHmCD-YfynULiNw,2011,0,0,0,4.22,0,0,3,1,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,16,1,4.5,0,2012,0
1,pdNvj0Y_4weQlFru3Rl16g,2009,0,0,0,3.0,0,0,3,2,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,139,1,4.5,0,2012,0
1,vH9dJEg5K9WbGv-frpb-sw,2014,0,0,0,2.2,0,0,3,19,7,7,2014,2015,2014,3.5,1.0,2.71428571429,1,4,27.4285714286,0,166.9375,1,4.5,0,2012,0
1,3uXwsb_oqxq-6mRBufrBjg,2013,0,8,0,4.07,1,3,3,29,37,37,2013,2015,2014,12.3333333333,15.0,4.0,5,3,32.0,0,35.3293639521,1,4.5,0,2012,0
1,28CGAa30qiouuj_S13udFw,2009,0,0,0,4.06,1,1,3,28,13,13,2012,2014,2012,4.33333333333,8.0,4.15384615385,5,3,13.6923076923,0,34.1774902344,1,4.5,0,2012,0
1,Q3Tbr39SI8Zj1q_7V4ummg,2013,0,0,0,2.86,1,1,3,7,2,2,2013,2013,2013,2.0,0.0,2.5,1,3,4.5,0,130.0,1,4.5,0,2012,0
1,9LrE9dkw0_BGRT9mZe-Khg,2012,0,2,0,3.22,0,0,3,13,3,3,2013,2015,2014,1.0,3.0,3.33333333333,1,4,8.66666666667,0,199.5,1,4.5,0,2012,0
1,-h90g04dBYyge_IJCLzftA,2012,0,0,0,2.33,0,0,3,8,2,2,2012,2013,2012,1.0,1.0,1.0,1,0,0.0,0,26.0,1,4.5,0,2012,0
0,2-LJM9XkqT4AbtvuLsvuxg,2015,0,0,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,20,1,4.5,0,2012,0
1,3goi2LxQ2x3wdtmy4lHLSA,2014,0,0,0,5.0,0,0,3,10,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,52,1,4.5,0,2012,0
1,8QW2APw0cFvzd1BGWG8GFw,2013,0,1,0,3.0,0,0,3,1,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,44,1,4.5,0,2012,0
1,osW6KNRoSxwZaXoIrr4Ikw,2015,0,0,0,4.5,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,124,1,4.5,0,2012,0
1,AZ0FpIMJkYDBlpC4IBZo4g,2012,0,0,0,4.5,0,0,3,3,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,110,1,4.5,0,2012,0
1,w7_hvXALrUlWy6SoTQwh-w,2011,0,0,0,3.67,0,0,3,1,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,45,1,4.5,0,2012,0
1,5egjXE9VeZlBnqlup6YVDA,2011,0,0,0,3.33,0,0,3,18,6,6,2011,2012,2011,3.0,3.0,3.5,4,4,9.5,0,159.8125,1,4.5,0,2012,0
1,3Mt2acVNo5kZRbu-MZ5uYA,2014,0,0,0,5.0,0,0,3,2,2,2,2014,2014,2014,2.0,0.0,5.0,5,0,0.0,0,137.0,1,4.5,0,2012,0
1,_oS3_fM75MH6vo0xN5kbLw,2014,0,1,0,3.89,1,1,3,13,2,2,2014,2014,2014,2.0,0.0,4.0,4,0,0.0,0,67.5,1,4.5,0,2012,0
1,3G71-rmX7v6FGMTLT0vvrQ,2014,0,1,0,4.0,0,0,3,5,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,37,1,4.5,0,2012,0
1,zstfALax70ZJatBYFqOm0Q,2009,0,1,0,4.0,0,0,3,32,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,439,1,4.5,0,2012,0
1,866qNrrkVIPkwCyqTNGnrw,2013,0,1,0,5.0,1,1,3,13,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,48,1,4.5,0,2012,0
1,MFtWQt-XHOB-90C45u15bg,2013,0,2,0,4.67,0,0,3,3,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,108.0,1,4.5,0,2012,0
1,LrLXF0kX0V05yVQiywwrtw,2014,0,0,0,4.5,0,0,3,0,2,2,2014,2015,2014,1.0,1.0,4.5,4,1,0.5,0,78.0,1,4.5,0,2012,0
1,5RQ7J_CzQY6V2qFnrmeUPg,2012,0,0,0,3.75,0,0,3,2,2,2,2012,2012,2012,2.0,0.0,4.5,4,1,0.5,0,26.5,1,4.5,0,2012,0
1,NuZGJ1SUdEC-1REswo-G4A,2012,0,11,0,2.75,1,1,3,84,4,4,2012,2014,2013,1.33333333333,3.0,3.0,1,4,16.0,0,98.0,1,4.5,0,2012,0
1,01EXFYqL7nfRiHuSmLX06g,2014,0,0,0,5.0,0,0,3,1,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,53,1,4.5,0,2012,0
1,NrUoypyo6zr-ALHthCsjwQ,2015,0,0,0,3.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,150,1,4.5,0,2012,0
1,ooYnlM-xbya0s617Dc0MCw,2012,0,4,0,3.5,0,0,3,9,2,2,2012,2012,2012,2.0,0.0,3.5,2,3,4.5,0,184.5,1,4.5,0,2012,0
